coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
261258,http://bisque.cyverse.org/image_service/image/00-CZFRuQ9HBKcCqBVMkK5k5?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-CZFRuQ9HBKcCqBVMkK5k5?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-CZFRuQ9HBKcCqBVMkK5k5?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-CZFRuQ9HBKcCqBVMkK5k5?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:a6248657-7d3a-4fc4-84f2-3df599b72512,"2016-10-11 09:54:13",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261258,StillImage,Photograph,en
261259,http://bisque.cyverse.org/image_service/image/00-9cJj2qehufHdkdkvaaounZ?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-9cJj2qehufHdkdkvaaounZ?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-9cJj2qehufHdkdkvaaounZ?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-9cJj2qehufHdkdkvaaounZ?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:e83d83eb-fa9b-4780-be91-71268c73b46d,"2016-10-11 09:54:16",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261259,StillImage,Photograph,en
261260,http://bisque.cyverse.org/image_service/image/00-JvpSAvRSFMtngXgiVsXR6D?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-JvpSAvRSFMtngXgiVsXR6D?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-JvpSAvRSFMtngXgiVsXR6D?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-JvpSAvRSFMtngXgiVsXR6D?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:7c9661dd-499d-41f2-a6ec-3738d7f0cc3c,"2016-10-11 09:54:19",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261260,StillImage,Photograph,en
261261,http://bisque.cyverse.org/image_service/image/00-S3gcytC5BYP6Gm27ouBqjS?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-S3gcytC5BYP6Gm27ouBqjS?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-S3gcytC5BYP6Gm27ouBqjS?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-S3gcytC5BYP6Gm27ouBqjS?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:364e13bb-196d-4539-a539-08fda409242e,"2016-10-11 09:54:23",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261261,StillImage,Photograph,en
261262,http://bisque.cyverse.org/image_service/image/00-EywYUmk4beUkELFRdkhLsa?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-EywYUmk4beUkELFRdkhLsa?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-EywYUmk4beUkELFRdkhLsa?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-EywYUmk4beUkELFRdkhLsa?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:830ddd39-7b27-450b-9a65-46890f49f1d4,"2016-10-11 09:54:27",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261262,StillImage,Photograph,en
261264,http://bisque.cyverse.org/image_service/image/00-kLuvymhxnVSBTjvrQp2rfA?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-kLuvymhxnVSBTjvrQp2rfA?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-kLuvymhxnVSBTjvrQp2rfA?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-kLuvymhxnVSBTjvrQp2rfA?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:3ed622b7-0194-4fdb-82bb-74630eb51c8d,"2016-10-11 09:54:32",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261264,StillImage,Photograph,en
261263,http://bisque.cyverse.org/image_service/image/00-iMqZddTmSGy5iiTYpKshXm?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-iMqZddTmSGy5iiTYpKshXm?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-iMqZddTmSGy5iiTYpKshXm?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-iMqZddTmSGy5iiTYpKshXm?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:0bb9dc98-a14b-4074-a0d4-70c059b2cc87,"2016-10-11 09:54:40",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261263,StillImage,Photograph,en
261268,http://bisque.cyverse.org/image_service/image/00-5mwKaW5hL9uZwSMsdjZhBN?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-5mwKaW5hL9uZwSMsdjZhBN?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-5mwKaW5hL9uZwSMsdjZhBN?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-5mwKaW5hL9uZwSMsdjZhBN?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:7d999190-4787-4664-971a-3339052bcee5,"2016-10-11 09:54:44",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261268,StillImage,Photograph,en
261269,http://bisque.cyverse.org/image_service/image/00-ukurmggZGUMTdiLH4XSHk9?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-ukurmggZGUMTdiLH4XSHk9?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-ukurmggZGUMTdiLH4XSHk9?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-ukurmggZGUMTdiLH4XSHk9?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:3241b5b7-7d24-423c-9614-bf777be4ec93,"2016-10-11 09:54:48",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261269,StillImage,Photograph,en
261273,http://bisque.cyverse.org/image_service/image/00-8AD6i4DnYgnb5QsBaH9ZqJ?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-8AD6i4DnYgnb5QsBaH9ZqJ?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-8AD6i4DnYgnb5QsBaH9ZqJ?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-8AD6i4DnYgnb5QsBaH9ZqJ?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:c458b725-c033-4e17-8948-b3d0e2084175,"2016-10-11 09:54:51",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261273,StillImage,Photograph,en
118858,http://bisque.cyverse.org/image_service/image/00-zF8VZVjkLr5kkbHPHroGH7?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-zF8VZVjkLr5kkbHPHroGH7?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-zF8VZVjkLr5kkbHPHroGH7?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-zF8VZVjkLr5kkbHPHroGH7?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:6bca5e26-5807-47a8-9d2b-894f349c2681,"2016-10-11 09:54:54",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=118858,StillImage,Photograph,en
261270,http://bisque.cyverse.org/image_service/image/00-Y5afezKoWbA7TGqQ9onS2B?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-Y5afezKoWbA7TGqQ9onS2B?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-Y5afezKoWbA7TGqQ9onS2B?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-Y5afezKoWbA7TGqQ9onS2B?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:2881f54e-a9f5-4560-83d2-1c8d42479459,"2016-10-11 09:54:59",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261270,StillImage,Photograph,en
261274,http://bisque.cyverse.org/image_service/image/00-bMqSqtR6VDfApJqivJNjQM?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-bMqSqtR6VDfApJqivJNjQM?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-bMqSqtR6VDfApJqivJNjQM?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-bMqSqtR6VDfApJqivJNjQM?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ef2522df-fdea-4f85-a625-cd4f93356359,"2016-10-11 09:55:02",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261274,StillImage,Photograph,en
261275,http://bisque.cyverse.org/image_service/image/00-AJY6N3fJmBQq8bCmRa3Scd?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-AJY6N3fJmBQq8bCmRa3Scd?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-AJY6N3fJmBQq8bCmRa3Scd?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-AJY6N3fJmBQq8bCmRa3Scd?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:95f2e794-d463-4381-a2a0-572b752fe18c,"2016-10-11 09:55:05",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261275,StillImage,Photograph,en
261279,http://bisque.cyverse.org/image_service/image/00-b5kf6TKeWkzHDtbMdbQa8d?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-b5kf6TKeWkzHDtbMdbQa8d?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-b5kf6TKeWkzHDtbMdbQa8d?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-b5kf6TKeWkzHDtbMdbQa8d?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:d4d22d37-fbcc-442b-8150-79b93650b6b4,"2016-10-11 09:55:09",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261279,StillImage,Photograph,en
261276,http://bisque.cyverse.org/image_service/image/00-XMMF2wLJGcvpgTpBti3rfF?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-XMMF2wLJGcvpgTpBti3rfF?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-XMMF2wLJGcvpgTpBti3rfF?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-XMMF2wLJGcvpgTpBti3rfF?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:334f8d35-a814-4a12-888f-b96061190fdb,"2016-10-11 09:55:15",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261276,StillImage,Photograph,en
261278,http://bisque.cyverse.org/image_service/image/00-QXNsiVvUNYAL7LP6gcoapG?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-QXNsiVvUNYAL7LP6gcoapG?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-QXNsiVvUNYAL7LP6gcoapG?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-QXNsiVvUNYAL7LP6gcoapG?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:0e7f45cc-e75d-44c1-b1fa-de7e3ef6fd05,"2016-10-11 09:55:20",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261278,StillImage,Photograph,en
261277,http://bisque.cyverse.org/image_service/image/00-z2Cs24kvTALFXw78u4swkD?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-z2Cs24kvTALFXw78u4swkD?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-z2Cs24kvTALFXw78u4swkD?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-z2Cs24kvTALFXw78u4swkD?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:bf9f9e4b-2a2c-4d6f-8204-9cf06888420d,"2016-10-11 09:55:23",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261277,StillImage,Photograph,en
261265,http://bisque.cyverse.org/image_service/image/00-aXbrzbXuDidU24ZAEbwPpi?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-aXbrzbXuDidU24ZAEbwPpi?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-aXbrzbXuDidU24ZAEbwPpi?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-aXbrzbXuDidU24ZAEbwPpi?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:450004f2-1b09-4fa5-a3d9-2a4cfa159e80,"2016-10-11 09:55:29",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261265,StillImage,Photograph,en
261281,http://bisque.cyverse.org/image_service/image/00-52ZNQi46bMoBmxsUrmp3QT?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-52ZNQi46bMoBmxsUrmp3QT?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-52ZNQi46bMoBmxsUrmp3QT?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-52ZNQi46bMoBmxsUrmp3QT?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:36f96dc8-5d9c-4bad-851f-59d003eaa010,"2016-10-11 09:55:33",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261281,StillImage,Photograph,en
261280,http://bisque.cyverse.org/image_service/image/00-zAB79tzrUHfB7e7qqomPpe?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-zAB79tzrUHfB7e7qqomPpe?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-zAB79tzrUHfB7e7qqomPpe?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-zAB79tzrUHfB7e7qqomPpe?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:b3cbf6a1-dc99-4e32-8454-4cba199e4ce1,"2016-10-11 09:55:37",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261280,StillImage,Photograph,en
261282,http://bisque.cyverse.org/image_service/image/00-WNwxdCSpwYMbXRbAVDpPaX?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-WNwxdCSpwYMbXRbAVDpPaX?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-WNwxdCSpwYMbXRbAVDpPaX?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-WNwxdCSpwYMbXRbAVDpPaX?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:fc8b2845-5f19-4777-8ce4-8defb6f9366c,"2016-10-11 09:55:40",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261282,StillImage,Photograph,en
261283,http://bisque.cyverse.org/image_service/image/00-mjrbUS5rrfVJAH83WorzZ3?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-mjrbUS5rrfVJAH83WorzZ3?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-mjrbUS5rrfVJAH83WorzZ3?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-mjrbUS5rrfVJAH83WorzZ3?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:e38a4834-c137-4b42-b87d-e3d097ff5205,"2016-10-11 09:55:43",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261283,StillImage,Photograph,en
261284,http://bisque.cyverse.org/image_service/image/00-Jthn3uyeQLbtJqVxycXYa?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-Jthn3uyeQLbtJqVxycXYa?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-Jthn3uyeQLbtJqVxycXYa?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-Jthn3uyeQLbtJqVxycXYa?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:3767ed67-c16a-43fe-8c16-94c35f8a20be,"2016-10-11 09:55:47",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261284,StillImage,Photograph,en
261285,http://bisque.cyverse.org/image_service/image/00-3moqqHuWvuNYRqgD8ncPg8?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-3moqqHuWvuNYRqgD8ncPg8?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-3moqqHuWvuNYRqgD8ncPg8?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-3moqqHuWvuNYRqgD8ncPg8?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:d9ce2272-420d-4657-9ea1-dbbe2f3baecb,"2016-10-11 09:55:51",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261285,StillImage,Photograph,en
261287,http://bisque.cyverse.org/image_service/image/00-R2KDBRG3DGyUCPfszNq5L3?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-R2KDBRG3DGyUCPfszNq5L3?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-R2KDBRG3DGyUCPfszNq5L3?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-R2KDBRG3DGyUCPfszNq5L3?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:eda65716-7b41-424e-8f0a-4c35a5c0643a,"2016-10-11 09:55:55",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261287,StillImage,Photograph,en
261286,http://bisque.cyverse.org/image_service/image/00-xejtBndfHDMZycaFytPtM4?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-xejtBndfHDMZycaFytPtM4?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-xejtBndfHDMZycaFytPtM4?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-xejtBndfHDMZycaFytPtM4?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:bd60699a-bfcf-400f-8b52-90596cdbfa27,"2016-10-11 09:55:58",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=261286,StillImage,Photograph,en
