id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
278817,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,02e14522-7d38-4eeb-9e76-081e49d9534f,HWR-0003946_3,104669,,,,,Cyperaceae,"Lipocarpha micrantha",53347,"(Vahl) G.C. Tucker",Lipocarpha,micrantha,,,"O'Neill, Hugh",,,,,,,"Ravenel, H.",,,,,,,,,,,,"field values redacted: locality, habitat",,,,flowering,,,,,,,,"United States","South Carolina","Berkeley County",,,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:21",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:32cb651d-8d56-4687-986e-cf77f693d81b,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=278817
553446,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,02e3bf78-52dd-4ceb-b5dd-c9e166b223c6,HWR-0005393_1,121008,,,,,Orchidaceae,"Habenaria quinqueseta",46831,"(Michx.) Eat.",Habenaria,quinqueseta,,,"Correll, D.",,,,,,,"Ravenel, H.",,,,,,,,,,,,"field values redacted: recordNumber, locality, habitat",,,,flowering,,,,,,,,"United States","South Carolina","Berkeley County",,,,,,,,,,,,,,,,,,,,,,,"2017-12-08 09:28:44",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:655a68b2-5208-4447-aa89-44a32a7748e4,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=553446
268853,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,02f780d8-7054-4994-a164-1251cde24cbf,HWR-0003668,103939,,,,,Poaceae,"Urochloa texana",84775,"(Buckl.) R. Webster",Urochloa,texana,,,"Nelson, John",,,,,,,,,,,,,,,,,"Specimen sent by Mr. Porter to D.H. Jacques",,,,,,flowering,,,,,,,,"United States",Texas,,,Texas,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:f80e5fe3-22a5-4b12-b524-588bd7ced24a,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268853
283409,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,02fc2560-2999-45fd-a467-ca5977f44d5b,,104883,,,,,Caprifoliaceae,"Viburnum prunifolium",85477,L.,Viburnum,prunifolium,,,,,,,,,,"Ravenel, H.",,,,,,,,,,"Low grounds; March/April",,,,,,flowering,,,,,,,,"United States","South Carolina",,,"South Carolina",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:720ecde8-713e-4c7e-bb6c-382f85b1d744,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=283409
269078,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,02ff7e80-3578-4c80-98b0-1dee656f3aef,HWR-0003483,102407,,,,,Poaceae,"Agrostis canina",15265,L.,Agrostis,canina,,,,,,,,,,,,,,,,,,,,,,,,,,flowering,,,,,,,,"Kingdom of Sweden",,,,Sweden,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:97a39b60-9fed-453c-b02e-8a079649f33f,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269078
286455,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,030a37ae-9fc5-4728-9b85-0ad24090cd0e,HWR-0004243,104988,,,,,Scrophulariaceae,"Verbascum thapsus",85165,L.,Verbascum,thapsus,,,"Jones, E.",,,,,,,"Jones, E",15,1886-09-29,1886,9,29,272,,,,"Doe Hill, Highland Cty, VA.",,,,,,"flowering and fruiting",,,,,,,,"United States",Virginia,"Highland County",,"Doe Hill",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:8c1b58d2-05a6-4a2f-a1fd-daa0a01ef212,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=286455
268774,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,03123eb1-e948-4d2e-afdd-31e370a6bd6a,HWR-0003288,104186,,,,,Poaceae,"Dichanthelium arenicoloides",,"(Ashe) LeBlond",,,,,"LeBlond, Richard",,,,,,,"Ravenel, H.",,,,,,,,,,,,,,,,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2017-05-15 09:27:56",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:eec97627-e368-4b60-a255-8065743ccd1f,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268774
292592,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,03276dc4-4f44-4b5c-aa5d-50a54ae26767,HWR-0004939,105180,,,,,Poaceae,"Tragus racemosus",83148,"(L.) All.",Tragus,racemosus,,,"Walker, E.",,,,,,,"Caruel, Teodoro",,,,,,,,,,"In litore arenoso a Viareggio (Etrucia). Augusto. (On sandy shore at Viareggio in Tuscany. August)",,,,,,,,,,,,,,Italy,"Regione Toscana","Provincia di Lucca",,"Viareggio, Tuscany, Italy",,,,,,,,,,,,,,,,,,,,,"2017-11-16 10:26:32",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:9891d632-9e57-427e-ad6c-14af28a43828,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=292592
269155,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,034b4cdb-2f38-46a1-befb-8753fbc73f78,HWR-0003503,104603,,,,,Asteraceae,"Solidago curtisii",78931,"Torr. & Gray",Solidago,curtisii,,,"Curtis, Moses",,,,,,,"Curtis, Moses",,,,,,,,,,"Mounatains of N.C.",,,,,,flowering,,,,,,,,"United States","North Carolina",,,"North Carolina",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:97bbbcf3-2d6a-47cc-b8f8-26d5cf36fe5d,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269155
282949,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,035e7443-30d6-43b9-a834-08dbb72fa108,HWR-0003973_1,104366,,,,,Cyperaceae,"Schoenoplectus subterminalis",75541,"(Torr.) Soják",Schoenoplectus,subterminalis,,,"O'Neill, Hugh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States","New Jersey",,,"New Jersey",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:2673fae1-d299-4447-96c0-8bc5de537ce8,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=282949
283246,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,03896d45-f383-486d-b280-d994794a5eaf,HWR-0004091,102612,,,,,Poaceae,"Andropogon arctatus",17259,Chapman,Andropogon,arctatus,,,"Chase, Agnes",,,,,,,"Chapman, Alvan",7,,,,,,,,,,,,,,,flowering,,,,,,,,"United States",Florida,"Franklin County",,Apalachicola,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:da5143d0-423f-4d19-b585-10b8860e8650,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=283246
268824,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,03a9bb58-cd89-478a-bac9-f401542aef53,HWR-0000427,100890,,,,,Anacardiaceae,"Rhus typhina",71875,L.,Rhus,typhina,,,"Mitchell, John",,,,,,,"Ravenel, H.",,,,,,,,,,,,,,,,fruiting,,,,,,,,"United States","North Carolina",,,"French Broad River",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:70091387-0516-4c91-8e3d-d5b5d17917c6,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268824
278784,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,03b32842-4a03-4d3c-bdb6-daa3f9bfe928,HWR-0003946,104636,,,,,Cyperaceae,"Lipocarpha micrantha",53347,"(Vahl) G.C. Tucker",Lipocarpha,micrantha,,,"O'Neill, Hugh",,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,flowering,,,,,,,,"United States",Massachusetts,"Plymouth County",,,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:21",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:68270be3-75ee-485e-8d4e-e957cd2ee98e,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=278784
294442,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,03bc4d00-a3fd-4fd8-a76d-31781e0402ce,HWR-0005310,102237,,,,,Poaceae,"Paspalum setaceum",64004,Michx.,Paspalum,setaceum,,,"Allen, C.",,,,,,,"Ravenel, H.",,1866-09-08,1866,9,8,251,,,,,,,,,,,,,,,,,,"United States","South Carolina","Aiken County",,Aiken,,,,,,,,,,,,,,,,,,,,,"2017-11-22 09:09:23",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:50148f51-7116-4982-b760-79daf99ce49a,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=294442
283342,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,03c42503-ed04-4524-9dad-356ac686eea2,HWR-0004128,102499,,,,,Poaceae,"Schizachyrium scoparium",75454,"(Michx.) Nash",Schizachyrium,scoparium,,,"Nelson, John",,,,,,,"Ravenel, H.",,1866-09-25,1866,9,25,268,,,,"Dry soils.",,,,,,flowering,,,,,,,,"United States","South Carolina","Aiken County",,Aiken,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:49c4751c-8416-424f-bee7-8c5d371f6f40,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=283342
283000,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,03d6df45-cf23-46a2-9d63-1db917556e3e,HWR-0004178,104321,,,,,Poaceae,"Oplismenus hirtellus",60069,"(L.) Beauv.",Oplismenus,hirtellus,,,"Chase, Agnes",,,,,,,"Ravenel, H.",,,,,,,,,,"Rich shaded soils; collected in August.",,,,,,flowering,,,,,,,,"United States","South Carolina",,,"South Carolina",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:50dfb9b7-6979-4366-8b25-029ebf89694c,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=283000
287505,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,03ea2cc3-14a8-4cb4-9866-cf06ed33763e,HWR-0004276,105482,,,,,Ericaceae,"Vaccinium myrsinites",84920,Lam.,Vaccinium,myrsinites,,,"Ravenel, H.",,,,,,,,,,,,,,,,,,,,,,,flowering,,,,,,,,"United States",Florida,,,Florida,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:7d84e76c-b664-4fd6-b27d-97c30df00df5,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=287505
268936,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,03f19d57-f6ec-4ea1-b0dc-bcfa1b8f8646,HWR-0003693,104399,,,,,Scrophulariaceae,"Bacopa monnieri var. cuneifolia",,"(Michx.) Fernald",,,,,,,,,,,,"Ravenel, H.",,1869-05-06,1869,5,6,126,,,,,,,,,,,,,,,,,,"United States",Texas,"Galveston County",,Galveston,,,,,,,,,,,,,,,,,,,,,"2016-10-11 09:33:37",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:4e82dcf4-55b0-498f-86af-6afad0cfad3d,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268936
268852,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,0428d021-e3b6-43bd-baf3-4956b79ebb00,HWR-0001980,100379,,,,,Cyperaceae,"Carex foenea",26402,Willd.,Carex,foenea,,,"Hermann, F.",,,,,,,"Tuckerman, E.",,1867-05-31,1867,5,31,151,,,,,,,,,,"flowering and fruiting",,,,,,,,"United States",Massachusetts,"Hampshire County",,"Hadley, Massachussetts",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:0b2b03c0-a491-4392-adbd-341e3c96bb18,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268852
268579,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,043be524-bb5e-4a05-8c84-36d45b8d9304,HWR-0003817,104194,,,,,Euphorbiaceae,"Croton glandulosus",33448,L.,Croton,glandulosus,,,"Ravenel, H.",,,,,,,"Ravenel, H.",,,,,,,,,,,,,,,,flowering,,,,,,,,"United States","North Carolina","Orange County",,"Hillsborough, NC",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:bad760e8-61dc-4414-82fd-a376662f9f29,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268579
452547,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,043d0272-a850-4cbf-8891-5faacdca0c66,,102574,,,,,Poaceae,"Agrostis perennans",15499,"(Walter) Tuck.",Agrostis,perennans,,,"Chase, Agnes",,,,,,,"Tatnall, Edward",,,,,,,,,,,,,,,,,,,,,,,,"United States",Delaware,"New Castle County",,Brandywine,,,,,,,,,,,,,,,,,,,,,"2017-05-17 09:24:43",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:1e23d615-8c4e-4e68-899d-cd1df4b8319c,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=452547
553874,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,045dc6ca-ae76-4581-adc2-17b0bfb0d21e,HWR-0005517,102223,,,,,Poaceae,"Paspalum distichum",63505,L.,Paspalum,distichum,,,"Wilbur, R.",,,,,,,"Ravenel, H.",s.n.,1885-08-13,1885,8,13,225,,,,"Near Western R.R. Bridge in dampish clay soil.",,,,,,,,,,,,,,"United States","South Carolina","Aiken County",,Aiken,,,,,,,,,,,,,,,,,,,,,"2017-12-29 10:24:27",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:f6022484-f1e9-4312-98bf-c89a1be68f4a,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=553874
283046,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,04642e4a-51a8-4131-8260-5239d39d72bc,HWR-0003903,104770,,,,,Celastraceae,"Euonymus obovatus",42717,Nutt.,Euonymus,obovatus,,,"Short, Charles",,,,,,,"Short, Charles",,,,,,,,,,,,,,,,fruiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:594aeaf2-1f56-4e89-b4e8-8040beee3038,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=283046
269070,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,04645474-e812-46f7-b992-6cb8aa961267,HWR-0003437,100383,,,,,Cyperaceae,"Carex striatula",26835,Michx.,Carex,striatula,,,"Naczi, Robert",,,,,,,"Chapman, Alvan",,,,,,,,,,"Some notes blocked by specimen",,,,,,,,,,,,,,"United States",Georgia,,,"Mountains of Georgia",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:2886675d-52f6-44e7-b962-a322c433ed06,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269070
292596,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,049ea6f6-7519-41cc-8e5c-9b90660d75a4,HWR-0004940,105179,,,,,Poaceae,"Triplasis purpurea",84067,"(Walter) Chapm.",Triplasis,purpurea,,,"Walker, E.",,,,,,,,,,,,,,,,,"N. Jersey",,,,,,,,,,,,,,"United States","New Jersey",,,"New Jersey",,,,,,,,,,,,,,,,,,,,,"2017-11-16 10:26:32",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:52bd6fa3-d554-46e9-acc4-1c74a64fd77b,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=292596
269203,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,04baae76-0e8c-491d-a389-de180636b79d,HWR-0001947,100290,,,,,Cyperaceae,"Carex chordorrhiza",26295,"Ehrh. ex L. f.",Carex,chordorrhiza,,,"Vasey, George",,,,,,,"Vasey, George",,,,,,,,,,"two habitats listed - Western N.Y. and Illinois; also another collector listed - illegible",,,,,,"flowering and fruiting",,,,,,,,"United States","New York",,,"Western New York",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:dd3d297f-7928-4780-9619-e76356f98314,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269203
553447,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,04c33a10-95a1-495a-ad71-3d90c0419755,HWR-0005454,120981,,,,,Lentibulariaceae,"Utricularia cornuta",84826,Michx.,Utricularia,cornuta,,,"Olney, Stephen",,,,,,,"Olney, Stephen",s.n.,,,,,,,,,,,,,,,flowering,,,,,,,,"United States","Rhode Island",,,"Rhode Island",,,,,,,,,,,,,,,,,,,,,"2017-12-08 09:28:43",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:235afadb-7f5f-4d9b-b87d-4e414aada9b0,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=553447
287541,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,04cef56d-1c24-433d-b005-b4b3eb260455,HWR-0004312,105492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flowering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016-09-21 14:43:05",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:31169d4d-6efc-4ffd-8ced-7fc57d77300d,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=287541
283016,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,04f268e5-ef48-4d41-9246-d6ff7c7532c2,HWR-0003854,104738,,,,,Poaceae,"Dichanthelium acuminatum var. acuminatum",97282,"(Sw.) Gould & C.A. Clark",Dichanthelium,acuminatum,var.,acuminatum,"LeBlond, R.",,,,,,,"Ravenel, H.",8,1869-04-16,1869,4,16,106,,,,,,,,,,flowering,,,,,,,,"United States",Texas,,,Houston,,29.7604,-95.3698,,,,,,,,,,,,,,,,,,"2018-02-12 09:26:50",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:4f0fcbb5-d1ed-4d73-932e-f41a74bb73bb,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=283016
268976,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,04f3016a-6c2b-4759-9879-bbec8b0e8730,HWR-0003978,100250,,,,,Cyperaceae,"Carex verrucosa",26906,Muhl.,Carex,verrucosa,,,"Naczi, Robert",,,,,,,"Ravenel, H.",,,,,,,,,,"April - Hot Pine land near woodlawn""""",,,,,,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:6ad43b43-1de9-4eae-9f0a-f5b1f6269942,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268976
292554,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,04f671ab-8ab2-44a6-8cea-270d638dab2b,HWR-0005060,121372,,,,,Lemnaceae,"Lemna perpusilla",52239,Torr.,Lemna,perpusilla,,,,,,,,,,"Engelmann, George",,1872-08-31,1872,8,31,244,,,,"St. Louis Mis",,,,,,"flowering and fruiting",,,,,,,,"United States",Missouri,"Saint Louis County",,"St. Louis",,,,,,,,,,,,,,,,,,,,,"2017-11-16 10:26:32",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:bf3e7428-3b3b-44ef-a3df-674a966c32f2,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=292554
541191,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,0508104b-48b3-4ae3-a694-81ba3f17d394,HWR-0005273,122409,,,,,Fabaceae,"Strophostyles helvola",81141,"(L.) Elliott",Strophostyles,helvola,,,,,,,,,,"Mellichamp, Joseph",,1871-09-30,1871,9,30,273,,,,,,,,,,,,,,,,,,"United States","South Carolina","Beaufort County",,Bluffton,,,,,,,,,,,,,,,,,,,,,"2017-11-22 09:09:23",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ce35f4b6-07e0-4c57-a3e3-15a7e952be22,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=541191
452553,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,051bce35-e7df-4504-bbd3-bbf892cfc9f6,,103282,,,,,Liliaceae,"Trillium pusillum",83949,Michx.,Trillium,pusillum,,,"Ravenel, H.",,,,,,,,,,,,,,,,,"Found not in a ""pine barren"", but in low ground near the Edisto River (Orangeburg Dist.) surrounded by a dense thicket of Andromeda. collector's signature illegible.",,,,,,flowering,,,,,,,,"United States","South Carolina","Orangeburg County",,"Edisto River",,,,,,,,,,,,,,,,,,,,,"2017-05-17 09:24:43",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:985a24e2-c890-4cfe-acd4-b51d3de70f39,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=452553
268786,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,051d0807-3503-41c8-92f1-68279bd6deb8,HWR-0003293,104128,,,,,Poaceae,"Dichanthelium commutatum var. commutatum",,"(J.A. Schultes) Gould",,,,,"LeBlond, R.",,,,,,,"Ravenel, H.",,,,,,,,,,,,,,,,"flowering and fruiting",,,,,,,,"United States","South Carolina",,,"South Carolina",,,,,,,,,,,,,,,,,,,,,"2018-02-12 09:26:49",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:96aeaf06-784f-49d7-96aa-dbcbc492389e,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268786
286463,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,0522b769-7e9e-4b8e-92ca-7c3b5893f2a8,HWR-0004459,105053,,,,,Ericaceae,"Arctostaphylos uva-ursi",18912,"(L.) Spreng.",Arctostaphylos,uva-ursi,,,,,,,,,,"Olney, Stephen",,,,,,,,,,"Rhode Island.",,,,,,flowering,,,,,,,,"United States","Rhode Island",,,"Rhode Island",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:7ee8b7a3-2ed2-406a-9ea4-36b57e67c01e,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=286463
553407,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,053c8ba1-6cce-446f-84ea-9e6e07ba4d00,HWR-0005383,121022,,,,,Orchidaceae,"Cypripedium acaule",34707,Ait.,Cypripedium,acaule,,,"Correll, D.",,,,,,,"Tatnall, Edward",s.n.,,,,,,,,,,,,,,,flowering,,,,,,,,"United States",Delaware,"New Castle County",,"New Castle",,,,,,,,,,,,,,,,,,,,,"2017-12-08 09:28:43",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:1d2b4b31-70c0-44fe-987f-93143fee38c4,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=553407
558165,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,0545c609-5561-4a2d-bb2c-cdf7a5c485f9,HWR-0005621,105832,,,,,Ranunculaceae,"Dielytra canadensis",,"G. Don",,,,,"Ravenel, H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2018-01-26 09:33:25",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:51148a4f-acb1-41fb-8903-b8759d877a76,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=558165
268653,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,05590c5e-0b02-4784-9aa6-269c7c52f79e,HWR-0003663,104592,,,,,Poaceae,"Setaria italica",76715,"(L.) Beauv.",Setaria,italica,,,"Chase, Agnes",,,,,,,,,,,,,,,,,,,,,,,"flowering and fruiting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:1698487a-3b2a-442b-a45a-983621f889f1,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268653
